Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04AB06NDU0S900,2018.12,66533,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AB06NDU0S900,2019.03,62251,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AB06NDU0S900,2019.06,64504,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AB06NDU0S900,2019.09,66228,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AB06NDU0S900,2019.12,72938,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AB06NDU0S900,2020.03,66703,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AB06NDU0S900,2020.06,58653,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AB06NDU0S900,2020.09,70174,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AB06NDU0S900,2020.12,75108,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AB06NDU0S900,2021.03,70147,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AB06NDU0S900,2021.06,73627,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AB06NDU0S900,2021.09,71921,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AB06NDU0S900,2021.12,80760,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AB06NDU0S900,2022.03,74617,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AB06NDU0S900,2022.06,78484,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AB06NDU0S900,2022.09,81039,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AB06NDU0S900,2022.12,86570,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AB06NDU0S900,2023.03,81340,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AB06NDU0S900,2023.06,83762,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B06NDU,use of national disposable income,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AB08N000S800,2016.06,3830,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AB08N000S800,2016.09,3169,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AB08N000S800,2016.12,6417,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AB08N000S800,2017.03,4538,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AB08N000S800,2017.06,3682,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AB08N000S800,2017.09,3577,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AB08N000S800,2017.12,7079,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AB08N000S800,2018.03,5798,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AB08N000S800,2018.06,2995,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AB08N000S800,2018.09,2861,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AB08N000S800,2018.12,5340,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AB08N000S800,2019.03,5213,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AB08N000S800,2019.06,4233,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AB08N000S800,2019.09,5141,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AB08N000S800,2019.12,8471,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AB08N000S800,2020.03,6730,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AB08N000S800,2020.06,1492,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AB08N000S800,2020.09,7008,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AB08N000S800,2020.12,7585,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AB08N000S800,2021.03,4363,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AB08N000S800,2021.06,4631,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AB08N000S800,2021.09,5376,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AB08N000S800,2021.12,6868,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AB08N000S800,2022.03,2798,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AB08N000S800,2022.06,4023,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AB08N000S800,2022.09,5146,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AB08N000S800,2022.12,6790,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AB08N000S800,2023.03,4929,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AB08N000S800,2023.06,3645,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD01R000S800,2016.06,-88,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD01R000S900,2016.06,28637,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD01R000S800,2016.09,-56,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD01R000S900,2016.09,28692,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD01R000S800,2016.12,-48,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD01R000S900,2016.12,29239,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD01R000S800,2017.03,-67,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD01R000S900,2017.03,29135,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD01R000S800,2017.06,-98,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD01R000S900,2017.06,30088,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD01R000S800,2017.09,-66,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD01R000S900,2017.09,30287,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD01R000S800,2017.12,-56,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD01R000S900,2017.12,31536,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04AD01R000S800,2018.03,-78,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD01R000S900,2018.03,30894,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04AD01R000S800,2018.06,-113,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD01R000S900,2018.06,32128,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04AD01R000S800,2018.09,-76,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD01R000S900,2018.09,32267,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04AD01R000S800,2018.12,-68,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD01R000S900,2018.12,33440,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04AD01R000S800,2019.03,-86,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD01R000S900,2019.03,32730,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04AD01R000S800,2019.06,-130,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD01R000S900,2019.06,34384,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04AD01R000S800,2019.09,-90,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD01R000S900,2019.09,34363,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04AD01R000S800,2019.12,-83,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD01R000S900,2019.12,35580,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04AD01R000S800,2020.03,-99,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD01R000S900,2020.03,34985,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04AD01R000S800,2020.06,-123,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD01R000S900,2020.06,34750,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04AD01R000S800,2020.09,-100,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD01R000S900,2020.09,35628,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04AD01R000S800,2020.12,-85,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD01R000S900,2020.12,36950,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04AD01R000S800,2021.03,-92,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD01R000S900,2021.03,36707,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04AD01R000S800,2021.06,-116,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD01R000S900,2021.06,38635,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04AD01R000S800,2021.09,-104,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD01R000S900,2021.09,38760,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04AD01R000S800,2021.12,-109,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD01R000S900,2021.12,40861,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04AD01R000S800,2022.03,-132,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD01R000S900,2022.03,40246,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04AD01R000S800,2022.06,-187,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD01R000S900,2022.06,42197,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04AD01R000S800,2022.09,-136,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD01R000S900,2022.09,42890,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04AD01R000S800,2022.12,-116,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD01R000S900,2022.12,43961,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04AD01R000S800,2023.03,-142,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD01R000S900,2023.03,44362,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04AD01R000S800,2023.06,-218,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD01R000S900,2023.06,45852,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04AD02R000S900,2016.06,8769,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04AD02R000S900,2016.09,8983,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04AD02R000S900,2016.12,10126,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04AD02R000S900,2017.03,8983,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04AD02R000S900,2017.06,9219,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04AD02R000S900,2017.09,9368,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04AD02R000S900,2017.12,10785,Experimental,Dollars,6,A,Consolidated accounts - table 1.2,D02R,Taxes on production and imports,,,,,National Accounts - SNA 2008 - SNE,2017,12
